Lap,Sim_TyreAge_StartOfLap,Sim_Compound,AI_Pace_Delta,AI_Pit_Prob,Action,Time_If_Stay_Out,Time_If_Box_Soft,Time_If_Box_Medium,Time_If_Box_Hard,SC_Risk_Prob,Color
18,18,MEDIUM,1.2294014692306519,0.315966,STAY OUT,126.65229797363281,138.06524658203125,,141.33255004882812,0.016358839050131926,#EBEB00
19,19,MEDIUM,1.2260284423828125,0.38531446,STAY OUT,124.850341796875,136.4070281982422,,139.41868591308594,0.04234997296810236,#EBEB00
20,20,MEDIUM,1.240435242652893,0.44132525,STAY OUT,122.1420669555664,133.90480041503906,,136.6385955810547,0.04234997296810236,#EBEB00
21,21,MEDIUM,1.271376371383667,0.512645,STAY OUT,119.41938018798828,131.51773071289062,,136.7012939453125,0.04234997296810236,#EBEB00
22,22,MEDIUM,1.2947399616241455,0.56707156,STAY OUT,116.28607177734375,129.21493530273438,,117.0892562866211,0.04234997296810236,#EBEB00
23,23,MEDIUM,1.2909035682678223,0.5980128,STAY OUT,113.07256317138672,126.54667663574219,,113.93258666992188,0.04727030625832224,#EBEB00
24,24,MEDIUM,1.283560037612915,0.61248624,STAY OUT,109.75597381591797,124.09947204589844,,110.59989929199219,0.04727030625832224,#EBEB00
25,25,MEDIUM,1.2781225442886353,0.62793386,STAY OUT,106.45358276367188,121.6330795288086,,107.29065704345703,0.04727030625832224,#EBEB00
26,26,MEDIUM,1.3241487741470337,0.6410322,STAY OUT,103.3642578125,118.79511260986328,,103.99370574951172,0.04057641259006446,#EBEB00
27,27,MEDIUM,1.3160330057144165,0.6538547,STAY OUT,100.37845611572266,116.63294982910156,,101.02569580078125,0.04057641259006446,#EBEB00
28,28,MEDIUM,1.336567759513855,0.667611,STAY OUT,97.43875122070312,114.27003479003906,,98.04801177978516,0.04057641259006446,#EBEB00
29,0,HARD,26.33594512939453,0.8767313,BOX (SAFETY CAR),,202.35226440429688,,185.35516357421875,0.026024622097553372,#A6A6A6
30,1,HARD,28.0,0.05460323,STAY OUT,171.49378967285156,,,,0.026024622097553372,#A6A6A6
31,2,HARD,28.0,0.071832545,STAY OUT,168.06617736816406,,,,0.026024622097553372,#A6A6A6
32,3,HARD,0.19418230652809143,0.006725588,STAY OUT,60.92143249511719,,,,0.012218045112781954,#A6A6A6
33,4,HARD,0.21543069183826447,0.008868995,STAY OUT,60.29962158203125,,,,0.012218045112781954,#A6A6A6
34,5,HARD,0.20005887746810913,0.011542157,STAY OUT,59.656558990478516,,,,0.012218045112781954,#A6A6A6
35,6,HARD,0.16584603488445282,0.015008831,STAY OUT,59.028865814208984,,,,0.024420901418567065,#A6A6A6
36,7,HARD,0.1732783317565918,0.019423516,STAY OUT,58.0082893371582,,,,0.024420901418567065,#A6A6A6
37,8,HARD,0.17073450982570648,0.024212848,STAY OUT,56.980281829833984,103.28569793701172,77.6788330078125,,0.024420901418567065,#A6A6A6
38,9,HARD,0.09371630847454071,0.029620627,STAY OUT,55.95481491088867,102.55436706542969,76.30149841308594,,0.03466955579631636,#A6A6A6
39,10,HARD,0.052945420145988464,0.03611248,STAY OUT,54.64766311645508,100.90707397460938,74.61433410644531,,0.03466955579631636,#A6A6A6
40,11,HARD,0.034918129444122314,0.043340787,STAY OUT,53.38127899169922,96.03868103027344,72.98986053466797,,0.03466955579631636,#A6A6A6
41,12,HARD,0.038031063973903656,0.051228605,STAY OUT,52.13292694091797,91.29995727539062,71.46705627441406,,0.04032821229050279,#A6A6A6
42,13,HARD,0.0017703715711832047,0.060443666,STAY OUT,50.683406829833984,66.42182922363281,69.8028793334961,,0.04032821229050279,#A6A6A6
43,14,HARD,0.03247879445552826,0.070750386,STAY OUT,49.27014923095703,65.00053405761719,68.23128509521484,,0.04032821229050279,#A6A6A6
44,15,HARD,0.002848912263289094,0.08335003,STAY OUT,47.82617950439453,63.78614044189453,66.82359313964844,,0.04032821229050279,#A6A6A6
45,16,HARD,-0.008436132222414017,0.10116926,STAY OUT,46.411842346191406,62.65626907348633,65.52471923828125,,0.0775473399458972,#A6A6A6
46,0,SOFT,45.02287673950195,0.7332872,BOX (SAFETY CAR),,144.7833709716797,147.47508239746094,,0.0775473399458972,#FF3333
47,1,SOFT,48.0,0.24546704,STAY OUT,130.0959014892578,,,,0.0775473399458972,#FF3333
48,2,SOFT,48.0,0.2631216,STAY OUT,123.94550323486328,,,,0.09001118151323145,#FF3333
49,3,SOFT,44.20904541015625,0.27107096,STAY OUT,118.58843231201172,,,,0.09001118151323145,#FF3333
50,4,SOFT,44.41030502319336,0.21819063,STAY OUT,117.02230834960938,,,,0.09001118151323145,#FF3333
51,5,SOFT,44.08765411376953,0.29186946,STAY OUT,115.25493621826172,,137.5951690673828,139.39659118652344,0.0673447913012978,#FF3333
52,6,SOFT,44.39850616455078,0.24289048,STAY OUT,114.83161163330078,,136.5657196044922,138.20309448242188,0.0673447913012978,#FF3333
53,7,SOFT,44.415870666503906,0.24927914,STAY OUT,114.09741973876953,,135.76004028320312,137.20877075195312,0.0673447913012978,#FF3333
54,8,SOFT,-0.5726202130317688,0.0028230401,STAY OUT,12.352900505065918,,44.497127532958984,45.782020568847656,0.03816214163660528,#FF3333
55,9,SOFT,-0.8738252520561218,0.012106857,STAY OUT,11.589845657348633,,43.8367805480957,44.953125,0.03816214163660528,#FF3333
56,10,SOFT,-0.8757696151733398,0.015129301,STAY OUT,11.127996444702148,,43.23750686645508,44.18531036376953,0.03816214163660528,#FF3333
57,11,SOFT,-0.8432031273841858,0.018646356,STAY OUT,10.6680908203125,,42.58418273925781,43.36345672607422,0.06660633484162895,#FF3333
58,12,SOFT,-0.8312093019485474,0.022950636,STAY OUT,9.180071830749512,,40.926971435546875,41.53628158569336,0.06660633484162895,#FF3333
59,13,SOFT,-0.8150745630264282,0.027481439,STAY OUT,7.680059909820557,,39.40756607055664,39.84000778198242,0.06660633484162895,#FF3333
60,14,SOFT,-0.7708427309989929,0.030527852,STAY OUT,6.163913249969482,,37.94579315185547,38.18965148925781,0.06451006206507429,#FF3333
61,15,SOFT,-0.7458130121231079,0.033337843,STAY OUT,4.67690372467041,,36.51128005981445,36.56341552734375,0.06451006206507429,#FF3333
